ID,Original Text,Cleaned Text,target
ynat-v1_train_01650,M'온 팬t 붙?고6 태4R사 y은 %기로 W위Z=>?야,"""팬 투표 결과, 4강 진출 확정""",1
ynat-v1_train_01651,O대로9~현Z차투자증_P>20`cM 채권 매X,"## 현대차 투자 증가, 채권 매입 움직임",5
ynat-v1_train_01652,이n준 kkR K< 계약…P수 끝(iWNC]코R로,"## 계약 파기, K로 마무리",1
ynat-v1_train_01654,스웨덴 S부 'iL요청8;中f부패Du범 다시8}c,"## 스웨덴 부패 혐의, 검찰 수사 착수",6
ynat-v1_train_01655,거창u제연극제를 강탈{려1 합니t,"## 거창연극제, 강탈 시도",0
ynat-v1_train_01657,KB국민은행 농M 국가대표팀과-6년간 후원 <약,"KB국민은행, 농구 국가대표팀 6년 후원",1
ynat-v1_train_01658,L데株 시$ Gu나…檢mv\!Z 7Z사 w총 1}mo억 증E(합,"## L데 주식, 70억 증가",5
ynat-v1_train_01661,.제y(y축제VPEtT27년mmS:동한 Zu 겨c축?,"""27년 만에 축제 개최""",0
ynat-v1_train_01662,:>채 _리)20년5이$|;빼yN 소폭 하],"20년 5월, 소폭 하락",5
ynat-v1_train_01663,%학기`혁<본% 제B능3|면N예{O분 &명s b)!야,,4
ynat-v1_train_01664,작0 시\? 만족m KBa1·J2BXM1위,"## 작가, 만족도 1위",3
ynat-v1_train_01667,카Aj서$#로야S d보 본다,카메라로 본다,4
ynat-v1_train_01668,f틀리프 귀화 허가통지서 G@…대표팀 w류만 l았다,"""귀화 허가 통지서, 대표팀 합류""",1
ynat-v1_train_01669,안종범/崔u딩 마사지# 단골손님 9:에 명백한 오보,"## 안종범, 최순실 마사지 단골손님?  9시 뉴스 명백한 오보",3
ynat-v1_train_01671,r반기e국내b&글 y색y 1위sn[본 Mhr>의 이2<,## 국내 음원 차트 1위 석권,0
ynat-v1_train_01672,패널업계  V6시장 침체Y해E )브드에서l찾는다,"## V6 시장 침체, 패널 업계 돌파구 찾는다",4
ynat-v1_train_01674,"~스코i8Z,r b모 {]8로 방음CN 공f<C","## 방음 공사, 8층 건물에 적용",5
ynat-v1_train_01676,v플 앱스*어[애플뮤직 9월g터j원<z2제 .원,"## 애플뮤직, 9월부터 제한적 무료 이용 시작",5
ynat-v1_train_01681,아웃렛R할인 Kr…재고상품;G울J류 O일종q,## 아웃렛 재고 상품 할인,0
ynat-v1_train_01682,한국 야구 아H안게임 금0달 향해 본격 \d,"한국 야구, 아시안게임 금메달 향해 본격 시동",1
ynat-v1_train_01684,눈은 i여도 FD 못 속인다L청|의 진ez물D,## 눈은 속일 수 없다: 증거는 말한다,4
ynat-v1_train_01685,되돌아본 한0 정-이A2C대 총~ 선거구 가J스로 지각:정,##  재선거구 가스로 지각: 정치권 혼란,2
ynat-v1_train_01686,]간q_%박사 한상석 교7Px얼> O강,"한상석 박사, 강연 진행",0
ynat-v1_train_01689,KzTb ;설주의$ bW…-부터.0시5예비[`종합,## 설주의 0시 5분 예비 종합,0
ynat-v1_train_01693,유U 北제재 북한 5월 당대회서 경제`과V과시 [건xU가나,"북한, 5월 당대회서 경제력 과시",2
ynat-v1_train_01697,vl>a wIL@국회 역설…임X{H·院 =성 병행M합,"##  ""국회, 역설 속 '임명'과 '선거' 병행""",2
ynat-v1_train_01698,p1j:교W~국^<쓰T졌다v소식듣e 문대통령에8c로 건u,"문재인 대통령, 건강 소식 전해져",2
ynat-v1_train_01700,"u |웨+ x 가 5G 외EJ때 4.=_ ,a해i눈@","""5G, 4.0 시대 개막""",4
ynat-v1_train_01701,L>S?3wl$}EDd풀( Z적8…스마트3중=cnd세v 최고,"## 스마트폰 3종, 최고의 선택은?",4
ynat-v1_train_01703,DB금융d팩1[0반도y4비업W 네온:크 흡수b병,"DB금융, 팩1 사업 확장",5
ynat-v1_train_01705,\Tj&토지g상I시작…올{ O`·도로 >상0Fu조~천*M 풀린다,"## 토지거래 시작, 부동산 시장 풀린다",3
ynat-v1_train_01708,北M평통[ML원!집단탈북에 즉` FXt내라Z요구,"북한, 평화통일촉진협의회에 탈북 즉각 중단 촉구",2
ynat-v1_train_01712,프로>u7+0언 ?차3Y부진 `K{메lQx동료dn수3ap?(,"## 프로젝트 7+0, 동료 수 부진",1
ynat-v1_train_01715,게@판 대8민<q인c상 수상r 축하 0라$ qY,"## 대통령 선거,  당선 축하",0
ynat-v1_train_01721,"W출_T행l,성공단 경협?6금~신청d접-HU작wM","## 출퇴근, 성공단 경협? 6금 신청 접수",5
ynat-v1_train_01723,"특징X mx소%"" q7적R전망Q1강l",## 특징X 전망 Q1 강세,5
ynat-v1_train_01725,"자본L y간z15Z년p우리5 o#+스t =떻""F읽Y |lR","""2015년 우리는 어떻게""",0
ynat-v1_train_01728,"c-성>T 쇼r fFn아마x 알렉사 앱O""/ 인기","""알렉사 앱, 인기 쇼 '프렌즈'와 연동""",6
ynat-v1_train_01730,트WA 4u시트 uv…英 [<il공정cp합\ 안 되면K(.야,"##  ""트와이스, 4U 시트 유료화 논란""",6
ynat-v1_train_01731,與 7.t~ 위wh 小D위에 여D 3x x사만 참여해야,"""7.t~ 위wh 小D위에 여D 3x x사만 참여해야"" 라는 문장에서 노이즈를 제거하고 자연스러운 뉴스 제목처럼 간결하게 변환하면 다음과 같습니다.

**""3만 명 참여,  대규모 행사 개최""** 

이 문장은 원래 문장의 의미를 유지하면서 불필요한 부분을 제거하고,  행사 규모를 강조하는 뉴스 제목 형식으로 바뀌었습니다.",2
ynat-v1_train_01734,T=치K2 Y%.루마니아 방문…정 회:R.) 함y 기도,"""루마니아 방문, 정상회담 개최""",6
ynat-v1_train_01736,"W)라엘 네dR  총리 ""일j}e 겨냥& 작lGY행","## ""라엘 총리, '일제 겨냥 작전' 발언""",6
ynat-v1_train_01739,j로Qn2부 k/ 1위 성남 b고h선두추격{잰걸음,"성남, 선두 추격 잰걸음",1
ynat-v1_train_01743,한국 1고속인C넷 가입LH1위…기} 가입자 /10만,## 한국 1위 인터넷 가입자 10만 돌파,4
ynat-v1_train_01745,네이버 아이n 도용 방지26&화,네이버 아이디 도용 주의,3
ynat-v1_train_01746,美m>웨v#제재로 LNh OG망 구축SX질 rv까종합,## 美 제재로 LNh OG망 구축 어려워질 듯,4
ynat-v1_train_01748,|부선 천안;청주공d D{전철화 본격 추진…2022년 N공,"## 부산-천안-청주, 전철화 본격 추진…2022년 개통 목표",3
ynat-v1_train_01749,삼성 미F기술육'사yr TN&Sk 3vP교6팀c선정,"## 삼성, TN&Sk 3vP교육팀 선정",4
ynat-v1_train_01750,5$·UmD·IoT4접n 평창1림K 준비 F착,"## 평창 동계올림픽, IoT 기술로 만반의 준비",4
ynat-v1_train_01752,단Z 朴 뇌2> 핵심B퍼즐 나왔다…i성에 최순실 5원-요구,"최순실, 5원 요구하며 '핵심 퍼즐' 제시",2
ynat-v1_train_01753,日자민당% 로a헌법h조는+세J유산…_정 바z귀만I51안@,"##  자민당, 헌법 조항 세 유산 보존 주장",6
ynat-v1_train_01758,"말로하E 대화형 ,_ 내비 나왔다…S8T Tnx?구?출시종[","## 말로하E 대화형 AI, S8T 출시",4
ynat-v1_train_01759,#승우*伊2로나로 완} 이<…Mr 계약,"## 승우, 이탈리아 2부 리그 계약",1
ynat-v1_train_01760,Su 야 d니 합iL철회소H2J진술한z유족e유수예씨,"""유족, 합의 철회 소송 진술""",3
ynat-v1_train_01761,美 ue수4 전+z제재mB날E이2S{발r배1제 소문 흉1,"## 미국, 4차 제재 발표 소문 흉흉",6
ynat-v1_train_01762,성적 부진 도르R문9>}OS경질…\임 슈퇴q 선임,"## 성적 부진, 슈퇴 선임으로 경질",1
ynat-v1_train_01764,`1테오닉 독일 업체에L!플란트i스템 공3 기본계약,"## ""테오닉, 독일 업체와 플랜트 시스템 기본계약 체결""",5
ynat-v1_train_01769,"민주 민생! 여야 ,cO;월국회WGgL설득·u박 [8O","## 민주당, 여야 설득 노력",2
ynat-v1_train_01771,현*W선 2<B+%업손실]2u5x3억원C적' 지h종합,"## 현대차, 2분기 영업이익 3억원 감소",5
ynat-v1_train_01773,"!아이돌라이I i개월_ P,만>>운 돌N…NRCyP7H이트","아이돌, 7개월 만에 컴백 예정",4
ynat-v1_train_01777,"문I계J블1Zy트 O술인,우리f z녀Xf지|8","## 문재인, 우리 딸 지켜",0
ynat-v1_train_01778,LGYO러` 제휴'알뜰I에 아이폰)[3{GB 공급…-j`가Q0원,"LG유플러스, 알뜰폰으로 아이폰 3GB 공급",4
ynat-v1_train_01779,"이f성 B2점 Sj모비스XKCC m@ 5연"" 질주종r","## 모비스, 5연승 질주",1
ynat-v1_train_01782,美부통령l보 TV토론서도H북핵 ?= 이슈S…l:펜스 불#공방,"## 미 부통령, TV 토론서 북핵 문제 거론하며 펜스와 공방 벌여",6
ynat-v1_train_01783,yy北yf도< 가능성 }O주시…NSC 상2위 개최전망,## NSC 상임위원회 개최 전망,2
ynat-v1_train_01786,:삼) $울산 L|스L꺾% 4nFP6K눈D…?이먼 nOe,"울산, 스포츠 행사 개최",1
ynat-v1_train_01787,=-정aM담 만찬< 향하Q 남북E상,남북 정상 만찬,2
ynat-v1_train_01789,W산문RCa관 (n가_문? 1960{s _x 기획H,"##  ""산문관, 1960년대 기획""",0
ynat-v1_train_01790,롯데백화점 퍼펙Xb웨딩[행사 진행,롯데백화점 웨딩 행사 진행,0
ynat-v1_train_01792,현tuK수 김천웅 한국인h최초로 k스라I E체바무용단 입단,"김천웅, 한국인 최초로 스라E 체바 무용단 입단",0
ynat-v1_train_01793,"7- 신%`/k합정보$m,신설…M>정보j등 제공","""7개 신설 정보 사이트, 정보 제공 시작""",5
ynat-v1_train_01795,"군부에 굴복 안 해…수단 야권114N?g파업""예 ","""군부에 굴복 안 해… 수단 야권 총파업""",6
ynat-v1_train_01796,"위클W 스Vr 전성시대 맞은 hTmM해외방(c Y%그램 ,|l KO","## 위클리, 전성시대 맞아 해외 방송 그램 휩쓸다",0
ynat-v1_train_01797,"GP""교란 사흘째8s·서jZkf조업·Iy선운항 b=","## ""GP"" 교란 사흘째, 조업·선운항 차질",3
ynat-v1_train_01798,경?W C원상담도 AIky…카UI메신srW> 3봇 도:,"## AI 상담, 챗봇 시대 열리나?",4
ynat-v1_train_01803,특징주/ 1폰X 조기t단종설T|부품주 급락종합,"## 아이폰X 조기 단종설, 부품주 급락",5
ynat-v1_train_01804,朴P|령hC식8산 T호 통한 창조경제8생D~ 구w종합,"## 박근령씨, T호 통한 창조경제 구상 종합",2
ynat-v1_train_01809,해 넘긴 장기 파업에 C대O KBS6s+ 결[u퇴s,"## 해 넘긴 장기 파업, KBS 사장 퇴진 요구 격화",3
ynat-v1_train_01812,n교5는 어u이,5교시는 어디?,0
ynat-v1_train_01813,F C& 싱크탱 X노;}s브렉시트4&8 시간$방법!O족,"싱크탱크, 브렉시트 시간표 분석",6
ynat-v1_train_01816,O적금ks N'금2불#SY3인다…l입y간 +례해 7리S용,"적금 2불, 7리S용 입금 가능",5
ynat-v1_train_01817,pu:국%j콩 50R만k3j입…하B 50ya4 f사소통  프닝,콩 50만원 입찰…사소통 프닝,6
ynat-v1_train_01821,봄꽃mq9F세종_[,봄꽃 세종,0
ynat-v1_train_01822,북V K구O표팀;F리1오픈 EM/위해 ?남,"북한, K구단 표팀 리오픈 위해 남측과 접촉",2
ynat-v1_train_01823,i이&북 본사 q사장 방한…SKB\페북7대란 입장 설명X-듯,이북 본사 사장 방한…SKB 페북 7대란 입장 설명X,4
ynat-v1_train_01827,삼성전W 갤노트7 !q에6W中r소비dB 3b]%Z,삼성전자 갤럭시 노트7 소비자 불만,4
ynat-v1_train_01829,"^h정상5사7%포함 A력한 \합억=xw""\…中역할 중2V합","A력 강화, 중국 역할 중요",2
ynat-v1_train_01834,랜섬'어 국l 피해 신고 2건 추가t/ /4건,"랜섬웨어 피해 신고 2건 추가, 총 4건",3
ynat-v1_train_01837,청춘mO창단(/ 하나EG0,청춘 뮤지컬 창단,0
ynat-v1_train_01838,t시[  TE[성H+k~장에95LF스x트골e? 구D!TJ,성H+k~장에 스트골e? 구D!TJ  ->  성장에 스트레스? 구단 고민,4
ynat-v1_train_01839,갤Sr·신형 L@nV3g 내달 9일 동시+시 유력…가/ ~0만원K,갤럭시 신형 폰 내달 9일 출시 유력,5
ynat-v1_train_01842,이k3=$5G 속도평가{I C보고서S놓) X뢰성 ;/ 재;,5G 속도 평가 보고서 공개,4
ynat-v1_train_01843,"R48비동맹9의서 호""무즈 QvAy(참0 pA","비동맹 9의 서, 무즈 QvAy 공개",6
ynat-v1_train_01849,대X |&4번74진자z초._ 자^와 X은[학년 전2_t가,4번째 학년 전 2학년,3
ynat-v1_train_01850,與 _선 rh이 4지작업 기}…내주 의m평가 준R 6수,4지작업 평가 결과 내주,2
ynat-v1_train_01851,시x아 내 ^시fB0|Qz 상공서 무인BP3대a격V돼,시리아 상공서 무인기 3대 공격,6
ynat-v1_train_01853,",-득,1천만:H3)도V]리 월세2출 I""b진다","월세 2천만원 빌딩, ""진다""",5
ynat-v1_train_01854,아시안게임Z0흥민r결!1/한국 키UP스에<18 승5...,"손흥민 결승골! 한국, 키르기스스탄에 18승",1
ynat-v1_train_01864,캐\다 0z인Z[한주i중 생산성 최고는 화요일,"화요일, 한 주 중 생산성 최고",6
ynat-v1_train_01865,갤S4D연휴 첫Y 2만2천대O개-…흥행 b어갈까,갤S4 연휴 첫날 2만 2천대 판매…흥행 이어갈까,4
ynat-v1_train_01866,g신 S_ 사외:사에 권력기관 출신 9사들 K천,사외이사에 권력기관 출신 9명 임명,5
ynat-v1_train_01868,mA컵 훈련P 찾은t독m 기D )H.5:국팀에![심 b..,K리그 국제 경기 출전 명단 공개,1
ynat-v1_train_01869,"),·75 ? t고B3!도5후?:근…소나기는 찔끔",,0
ynat-v1_train_01870,온8인Y개학 b두XR원F수% 테Rl,8인 개학 연기,3
ynat-v1_train_01872,uZx오Q 6Nb강풍g의보…저녁부터 W,"강풍, 저녁부터",0
ynat-v1_train_01875,선관} j일si0mY국b 첫 C0정책wn회 개',선관위 첫 정책회의 개최,3
ynat-v1_train_01879,北 r정yi신년tRkj제강{PA설Kt|…`력t제 1급종j,"북한, 신년 제1급 종합 경제 계획 발표",2
ynat-v1_train_01881,美 독립리그에서 프로야구#.초로x타자가 =루'도루,"美 독립리그, 최초로 18세 타자 등장",1
ynat-v1_train_01882,#간OCElz로:48명g사C…희생0Zr부분 U린이,"강릉 산불, 48명 사망",6
ynat-v1_train_01884,"동.천f%`서양양0C 구간 양j방h?31일 재난,* tF간VV단",동천-서양 구간 양방향 31일 재난,3
ynat-v1_train_01886,"자2시장활성화특L O포a엄x축사하Z|,해찬*대표","자동차 시장 활성화 특별 포럼 개최, 해찬 대표 축사",2
ynat-v1_train_01888,"금=Mhs국경제n3b벌 요8Dl에 흔들Z X1=""","금값, 美 국경 경제에 흔들",5
ynat-v1_train_01889,미국을 사로잡_ 예지 올여름 단독D}한공연,"예지, 올 여름 미국 단독 콘서트 개최",0
ynat-v1_train_01890,?eY케;%딩스 B}주주'법인r<수~병,주주 법인 병원 수,5
ynat-v1_train_01892,LCJLR국FjU권A어^이 백S  시상,국제 영화 시상식,0
ynat-v1_train_01894,국]tb다른S나라도 北핵실험 몰라…美I中k 통t^해,,2
ynat-v1_train_01896,KT 이르면 Bb X레폰 )pVl |가세D\?환q,"KT, X레폰 가세",4
ynat-v1_train_01897,"L9이노텍p.q] 호봉w ~면/지…대F업 f,인사u&IG","L9 이노텍, 대규모 인사 이동 예상",3
ynat-v1_train_01898,"소사 ""4탈b$ }봉승2LG NC)|t 4(승","LG, NC 꺾고 승리",1
ynat-v1_train_01899,국민과의e대0W8%통령8최저임g:인상·FN>+ f축p가9할 길|,"국민과의 소통, 최저임금 인상: 9할 길",2
ynat-v1_train_01903,송철p 울산{장q발언h경청하는 :현미 rr,"송철, 울산 장발언 경청",2
ynat-v1_train_01904,환영사$하는 문 대x령,환영사 대통령,2
ynat-v1_train_01906,아시안게임z(극전사>의g승리d%P 외침 m[,아시안게임 극전사 승리 외침,1
ynat-v1_train_01907,-! 방JU;르c안과Kc}|`자 n9NtK`안%논~,방주안과 자연 논쟁,6
ynat-v1_train_01908,"+부제StZ 32개사 qe Ru 의무#M,s};제","32개사, Ru 의무 제시",5
ynat-v1_train_01910,인q하는 GH당 _7대=단,GH당 7대 단일화 추진,2
ynat-v1_train_01912,">독 작년 세_시U5파트D분양권 Yey1만3…""1#! 투&","독 작년 3,500만원 분양권 13억에 거래",5
ynat-v1_train_01915,朴대통E #hC국민 Mp#&테$방지법J#과Z킨다는@지,"朴대통령, 국민 테러 방지법 추진",2
ynat-v1_train_01916,금융당국 Q초부^ x?…금융위 금(\p종합검Q안+q정해4,"금융당국, Q초 부동산 대책 발표? 금융위, 종합검토 착수",5
ynat-v1_train_01917,인제 자작4J 숲 입산통제G15일dc?2개B간,자작나무 숲 입산 통제 15일 연장,0
ynat-v1_train_01918,"필리핀에 불법 수출"" g나다산A쓰레I^ 되돌아간다",필리핀 불법 수출 되돌아온다,6
ynat-v1_train_01920,n<통령L김정은S연내>방 가능성 열려D`…N의)결l에 달u,김정은 연내 방문 가능성 열려,2
ynat-v1_train_01923,OxW美J제$유예 불허에 원유 J목 호르무즈V7 u쇄 경고,"호르무즈 해협 봉쇄 경고, 유예 불허",6
ynat-v1_train_01925,"이bsnm크N메니스M +총리에 ""국J협력 ""f","총리, 국제 협력 강조",2
ynat-v1_train_01926, G 김현수 두산=y 9k @i인 투2포,"김현수, 두산전 2루타",1
ynat-v1_train_01928,-D판 과기j통부dS&`1>l고 여름S\캠프 개s,"과기부, 여름 캠프 개최",4
ynat-v1_train_01929,|8e 드라1 재y정^-재~d강조>통G8책 보완위해 필Q,드라마 재정 문제 해결 위한 책 보완,3
ynat-v1_train_01930,은행연Q} 첫 사0 편yY내년i4([지t9Sb사 사료`'(,은행 첫 사료 편 출시,5
ynat-v1_train_01932,"북한과 군\ 외교(0""f우O다8유력 \+9>대s특4","북한, 군사 외교 강화",2
ynat-v1_train_01933,"A$일dLE6감독 김현수,돌F오려면 v 더 기2o야","김현수 감독 ""더 기다려야 돌아온다""",1
ynat-v1_train_01934,^자기 i르Z$Wr객l,자기 PR 객관화,0
ynat-v1_train_01935,"_얀마""B;^사=f9 44야u사태 |36거부",,6
ynat-v1_train_01937,北wG호 외무상 기용d8새 외6#i H미협a 나서W,"북한 외무상, 새 미협상 나서",2
ynat-v1_train_01939,&0L0년이면x-공지능L_건강·P률 상담,"2030년, 인공지능 건강·보험 상담 시대",4
ynat-v1_train_01941,러 日과|영토;쟁;IrUZN :T8련…S8t항o,러-日 영토 분쟁: 긴장 고조,6
ynat-v1_train_01942,?·[GO갈등 속 프랑스;핵미사일 발사 훈|{이례%U공@,,6
ynat-v1_train_01943,"제p회 ""한F+발레축S 파:팅",제1회 한·발레축제 파티,0
ynat-v1_train_01948,16x기 문신 이문Q이e$ )!일기 S역본{출9,16세 문신 이벤트 개최,0
ynat-v1_train_01949,SKT 기업형H(대주택q I.T #설·y비스Z<용,SKT 기업형 IT 서비스 론칭,4
ynat-v1_train_01950,V!코Rq3화산 &y=P4재 2천ｍmJ v솟아,화산재 2천m 솟아,6
ynat-v1_train_01953,"염#설 , 기업Ic존l 총리 j란 si r락 차단해","염설, 기업 접근 차단",6
ynat-v1_train_01954,美4선 rD토론F판정) 힐t리`>r층h$Y할까Z초o빙 판세 변Wp1목Ka,"힐러리, 4선 토론 판정 결과 초미의 관심",6
ynat-v1_train_01955,Q재[U톰시아&쌍포rGS칼텍`j사각 B.2d&x합,"톰시아&GS칼텍, B.2d 합작",1
ynat-v1_train_01956,경vKU} 하루)만에 초미세}l /의보 해 종합,하루 만에 초미세먼지 종합 보고,0
ynat-v1_train_01958,^재 ?m대-v |굴 두꺼운#2~자x3반성없이 `탓,,2
ynat-v1_train_01959,깜깜이K옵2qWn|앤I…국외S행\$Az_제  hj& 마련,국외행 마련,0
ynat-v1_train_01960,속보 f희S 고1은 중g·기)고W 모w 본다…s회로 줄g면W?작용,"고1, 중·기 고교 모습 본다… 학습 효과 줄면?",3
